ID;score
255821;0.15529460608709914
255822;0.3241957849487147
255823;0.4406506468783808
255824;0.13348575832038082
255825;0.21435714339527667
255826;0.11027600990408296
255827;0.1214894961784204
255828;0.19455246080496527
255829;0.20228834362726375
255830;0.138265446993091
255831;0.051119596159289744
255832;0.18563701617150963
255833;0.1269172792530063
255834;0.14875864759249555
255835;0.2466317379303005
255836;0.613764708952161
255837;0.2082103155799264
255838;0.2599042734299243
255839;0.272328543498572
255840;0.3853297890563773
255841;0.018818316628423468
255842;0.07116637805091565
255843;0.3228627669148313
255844;0.47184412855802743
255845;0.23983847161504704
255846;0.05941514381163625
255847;0.13092484652202563
255848;0.10998843822788044
255849;0.40131555977481037
255850;0.28249598571137974
255851;0.49316948144644107
255852;0.2579567469193356
255853;0.3430354088203218
255854;0.29589424066189735
255855;0.17903677544772048
255856;0.28712384375046746
255857;0.08982586555690589
255858;0.06525779194436507
255859;0.1756900339775522
255860;0.137076937715578
255861;0.3107034319474058
255862;0.34635304006879075
255863;0.2285283824986571
255864;0.4745868384248229
255865;0.12204701827466197
255866;0.39599497327261146
255867;0.10319252456079328
255868;0.3182340793579458
255869;0.12946677984335817
255870;0.09151317726287392
255871;0.34717318323134827
255872;0.0769065768774208
255873;0.6005919089119672
255874;0.25612824962659314
255875;0.3185581708270131
255876;0.11843249831429124
255877;0.10616690690769998
255878;0.22230996685627677
255879;0.29669867312126713
255880;0.12235123200931665
255881;0.1555356756152909
255882;0.2354820611569071
255883;0.1205377943807415
255884;0.33756550426270154
255885;0.11799965341607482
255886;0.06984417513131708
255887;0.09507892636250237
255888;0.03354858216981903
255889;0.30009422192428975
255890;0.18527214593924765
255891;0.18567117406291095
255892;0.36718935250789003
255893;0.4555407367225058
255894;0.04193202775329372
255895;0.11504862660271253
255896;0.36881853449151464
255897;0.18560455254111263
255898;0.12342333372669177
255899;0.13072125059293474
255900;0.1978394347082289
255901;0.33200897676778335
255902;0.34356549823463106
255903;0.08998566155761686
255904;0.330552468468685
255905;0.11778404155021384
255906;0.3398483127144698
255907;0.04179937893102159
255908;0.10990831005177977
255909;0.12248624607533377
255910;0.3985433733822658
255911;0.3172366374339215
255912;0.43509738677453186
255913;0.049726688157397524
255914;0.10140693903704283
255915;0.3086747413384819
255916;0.18976908706698556
255917;0.1584315741496084
255918;0.2626760142156219
255919;0.26281908917116475
255920;0.14510600514746153
255921;0.2217654902585056
255922;0.42243977014503936
255923;0.3632115415122082
255924;0.523597055048977
255925;0.11815920464614876
255926;0.3842193681868501
255927;0.5222949336724884
255928;0.1141334325864869
255929;0.27857844239249946
255930;0.049655324856488624
255931;0.40616785869240657
255932;0.15608575395458035
255933;0.093253073845401
255934;0.09941285304225618
255935;0.05685618563070083
255936;0.4382339280228907
255937;0.19215255907007978
255938;0.3245735287930859
255939;0.180160843951752
255940;0.3020260506310137
255941;0.20742348609673722
255942;0.27947618624204434
255943;0.22048029276781797
255944;0.4046156727442026
255945;0.5402903935574203
255946;0.3338793693412293
255947;0.07459253921058663
255948;0.2103725615028913
255949;0.43877151607275255
255950;0.46059129339552085
255951;0.30551013390949733
255952;0.08135645779666564
255953;0.22187245099780173
255954;0.35629419923642175
255955;0.17332423850276968
255956;0.12124791555810646
255957;0.2208981811185937
255958;0.24900608703516774
255959;0.4190410533183974
255960;0.3719344123408094
255961;0.5022854927003672
255962;0.10476300976934078
255963;0.45098938118582804
255964;0.12494830754268067
255965;0.2870057656557354
255966;0.2502117168160662
255967;0.13538308964027215
255968;0.20502123875793365
255969;0.3576303510105443
255970;0.05203007309095786
255971;0.15340900819758804
255972;0.4245305642470249
255973;0.21246779520021494
255974;0.2499032065008566
255975;0.400079850250792
255976;0.20485515698885542
255977;0.0783896301504358
255978;0.5234949446886453
255979;0.28448433652402155
255980;0.5099370445830347
255981;0.22291707703444094
255982;0.17969315048291426
255983;0.4067573356909767
255984;0.4417765433211539
255985;0.13602073002071713
255986;0.498528185628996
255987;0.23303018167350062
255988;0.282416896815357
255989;0.2948738072147358
255990;0.12410797534483377
255991;0.14357169178000975
255992;0.13345286288451336
255993;0.2722432216790967
255994;0.37527056774215095
255995;0.3276257024906907
255996;0.319295970755536
255997;0.2350617862636917
255998;0.09708870179963715
255999;0.3067486645856297
256000;0.38050190183383126
256001;0.16119866660637003
256002;0.5194063514610169
256003;0.4155195191133009
256004;0.381045778944101
256005;0.38282101495681026
256006;0.10821346081398273
256007;0.26013839903617375
256008;0.3850660129039288
256009;0.04330439409370232
256010;0.1181658466013464
256011;0.3447644691795087
256012;0.09312915763005787
256013;0.21131121557423396
256014;0.21395655705261782
256015;0.18267568722828226
256016;0.26673705892678096
256017;0.15991197325883724
256018;0.1197501610155339
256019;0.47964174401708093
256020;0.09618041596254558
256021;0.1093772048433496
256022;0.24730782035534069
256023;0.2115195939996074
256024;0.2083964878973759
256025;0.18510670738482551
256026;0.4062188720425711
256027;0.22603184656298275
256028;0.06840304056139765
256029;0.13493238075145736
256030;0.11886686324593465
256031;0.35125011136308193
256032;0.16587838357266327
256033;0.0920827108339998
256034;0.07542538965370396
256035;0.3659524104277704
256036;0.0883262629493195
256037;0.14084164451869585
256038;0.3574993485949257
256039;0.07284332684803477
256040;0.1184101608655776
256041;0.3931207096526696
256042;0.15741460451910055
256043;0.45605167043533884
256044;0.3272868046366839
256045;0.12378687904037469
256046;0.20310438397747002
256047;0.14104476100950225
256048;0.48875206700316814
256049;0.16429275768921398
256050;0.19164990996133885
256051;0.07285927553272233
256052;0.10310710050492611
256053;0.3846030371282398
256054;0.1061751794749352
256055;0.2821264821918901
256056;0.20682179336264156
256057;0.1295053898902085
256058;0.1550731500556915
256059;0.2584297382844644
256060;0.2921683453211317
256061;0.20856556110220106
256062;0.27631573567201473
256063;0.09812560059861623
256064;0.4692162651953363
256065;0.2283669737714882
256066;0.5137371438511171
256067;0.3141704165222049
256068;0.2470796953785708
256069;0.05296463640270164
256070;0.12739736345018035
256071;0.546458774786036
256072;0.12978801180810892
256073;0.55886308441773
256074;0.3392507448081729
256075;0.19915708443467167
256076;0.058227411167192246
256077;0.4769348827388334
256078;0.30498772886742237
256079;0.30135209863858003
256080;0.41925404712859576
256081;0.1814624190781593
256082;0.2317211969260208
256083;0.22637796536123736
256084;0.2220762655804119
256085;0.1618886000478754
256086;0.21523351036082985
256087;0.1727250073890386
256088;0.5086611259622975
256089;0.2451429439589926
256090;0.36598264137633063
256091;0.32477191990371385
256092;0.288229156183477
256093;0.07780332882075773
256094;0.1601279340932976
256095;0.15549348560571932
256096;0.2842150017696747
256097;0.37243001008855803
256098;0.1680435790045165
256099;0.17836551015445734
256100;0.21167762548512306
256101;0.1019270392122267
256102;0.20219782361988928
256103;0.4223655366441197
256104;0.46760383835289315
256105;0.24258620456756524
256106;0.11029991355846476
256107;0.2426463250978837
256108;0.18431582218249545
256109;0.34977281594056997
256110;0.4221487914936095
256111;0.3626683113338552
256112;0.2843310829730265
256113;0.06687171127089597
256114;0.381786196509004
256115;0.13621265589235224
256116;0.16025304536860735
256117;0.36313163402904997
256118;0.39553122496299686
256119;0.10813931136872787
256120;0.09969198334869314
256121;0.22264911753610725
256122;0.2240800655569208
256123;0.3250366494536818
256124;0.30276756872715904
256125;0.6129831935895819
256126;0.15075459510045014
256127;0.18750230738469809
256128;0.19302416686118673
256129;0.44911448645283325
256130;0.1640232060290532
256131;0.053300425981220555
256132;0.05644434419051789
256133;0.33771727302692084
256134;0.05522152966433824
256135;0.2603935272937672
256136;0.09334952069597986
256137;0.27156365109107716
256138;0.18444164199013904
256139;0.5751200018260422
256140;0.3170671195069443
256141;0.3973519420208394
256142;0.09944539768962202
256143;0.32367458265865207
256144;0.19966197161730528
256145;0.2655723295863487
256146;0.29860468399592405
256147;0.288441991628313
256148;0.1017003274996745
256149;0.10510874973941031
256150;0.029108133464617634
256151;0.2981239325982985
256152;0.3534068565388436
256153;0.44871401174777004
256154;0.38149838992685775
256155;0.16291633388068963
256156;0.5295920552239877
256157;0.08312442188642617
256158;0.4169890964142537
256159;0.2870880850729879
256160;0.3871518007106171
256161;0.2563162242668734
256162;0.06569739886996544
256163;0.2882899280056599
256164;0.1150926880871049
256165;0.25788065132925664
256166;0.37811487401617083
256167;0.15062117172857856
256168;0.34970016750339367
256169;0.10454642664798633
256170;0.1350923607403734
256171;0.3112293961903179
256172;0.07085474458320526
256173;0.14527737350851008
256174;0.12359957652545582
256175;0.19565575769731186
256176;0.6895813981392613
256177;0.3502685688092333
256178;0.42408724052979746
256179;0.059306476210191736
256180;0.09030877222891932
256181;0.1492291744389515
256182;0.0669680101751704
256183;0.5395162379390819
256184;0.08734571539943796
256185;0.12343144880047976
256186;0.2651605039031755
256187;0.03429958332193636
256188;0.30019736960187904
256189;0.05506742350567148
256190;0.10721922417133066
256191;0.23859114166402737
256192;0.35729060333304036
256193;0.25864237596641704
256194;0.08739076916072455
256195;0.1962650741453381
256196;0.051444722228077784
256197;0.39128770661042056
256198;0.376439340668544
256199;0.5568226421389988
256200;0.1730856504809741
256201;0.3106474159594568
256202;0.31835565425599033
256203;0.19815761080765837
256204;0.13073790070624
256205;0.18687251499672763
256206;0.13233587651143533
256207;0.34389398296644536
256208;0.3516512230422739
256209;0.29302958384384453
256210;0.10210660593383201
256211;0.16375619170813252
256212;0.4616408449692291
256213;0.3418762604289961
256214;0.2537651593711223
256215;0.14696168447377775
256216;0.03967606977354985
256217;0.3992189825809726
256218;0.013279139459347004
256219;0.07598613371698322
256220;0.07803450546407821
256221;0.05276881090879864
256222;0.4422773560214896
256223;0.100092392654592
256224;0.2961097874585197
256225;0.3195483105225087
256226;0.456521836162177
256227;0.07979475197796067
256228;0.1283840091678809
256229;0.4832878032403081
256230;0.2321455865660448
256231;0.12660224176344487
256232;0.17736249330638024
256233;0.07862350524861386
256234;0.15548424471577138
256235;0.21812009989080028
256236;0.11512631155078164
256237;0.4016620958651911
256238;0.17418764478283497
256239;0.3401682200077398
256240;0.20583242417124598
256241;0.4512069575728184
256242;0.4332990467897013
256243;0.360802580730449
256244;0.2236273750415107
256245;0.07046364480574349
256246;0.32705779379233346
256247;0.36944566180097504
256248;0.445872323803486
256249;0.4388568909590163
256250;0.336008288819303
256251;0.17895606047600615
256252;0.30337833310316586
256253;0.1272495850857094
256254;0.06447281314924597
256255;0.3234789188170387
256256;0.14077984243579159
256257;0.17772541010075213
256258;0.37854285904353296
256259;0.07995771246667088
256260;0.3923700431020267
256261;0.3765588062606571
256262;0.18925048038838269
256263;0.16138331206211745
256264;0.3461860003113423
256265;0.23356642353648258
256266;0.23978017559598339
256267;0.4706173320806743
256268;0.2991952521808498
256269;0.32144085026759667
256270;0.1984127881574752
256271;0.06860166098619037
256272;0.23724603019225518
256273;0.26051542836578995
256274;0.3166126773657814
256275;0.29177852007653543
256276;0.5000785791027021
256277;0.1578350093779022
256278;0.2157935521568424
256279;0.36392469737410704
256280;0.1085373947261634
256281;0.427758505128859
256282;0.4953342860757221
256283;0.47723768006717704
256284;0.15651957279755618
256285;0.28409440970280864
256286;0.5584308533458101
256287;0.372664871598398
256288;0.32971221238723153
256289;0.41920360171147586
256290;0.15237584815279231
256291;0.2363661029928406
256292;0.2576156468398485
256293;0.21510665804760415
256294;0.2636626084512388
256295;0.3174538441273615
256296;0.19991945735836214
256297;0.3693023320695037
256298;0.5660520831418103
256299;0.13166358163197037
256300;0.38306655748462815
256301;0.08466987944001603
256302;0.2236474865357835
256303;0.13535250003074126
256304;0.2586898135570701
256305;0.20708844726720443
256306;0.06685623675302617
256307;0.2417861119279708
256308;0.6051160296332967
256309;0.1213457420390995
256310;0.1478770463052929
256311;0.08406393001997912
256312;0.5164514312768125
256313;0.2660559308965985
256314;0.24376054181889395
256315;0.15533951303465038
256316;0.17516851912945292
256317;0.3165227411187217
256318;0.14035442463975997
256319;0.2415424159241877
256320;0.03191975185955421
256321;0.09159407897529513
256322;0.14316216801480613
256323;0.10746431406770379
256324;0.40353003691814027
256325;0.06472818199430744
256326;0.0962165256041681
256327;0.26205798844444933
256328;0.15118991553700278
256329;0.29296624887661893
256330;0.02853232977036371
256331;0.3805580020768935
256332;0.2870747699752223
256333;0.4121412706968401
256334;0.3802738567276179
256335;0.3452938032053146
256336;0.2495195199973013
256337;0.1960628750010017
256338;0.28258720054246417
256339;0.11004950833361694
256340;0.31005908743061805
256341;0.3329632592658425
256342;0.3042617719265399
256343;0.1362039375559056
256344;0.5210248653703138
256345;0.1493505150913626
256346;0.3500931107743522
256347;0.14422648702591676
256348;0.2380947308331249
256349;0.24646361201212527
256350;0.2903457832413074
256351;0.38596933963243907
256352;0.04659543946680513
256353;0.11890344838900814
256354;0.1823644563542489
256355;0.49950709576893454
256356;0.053837803150075275
256357;0.3028154695267834
256358;0.2378844003618315
256359;0.07227073814525697
256360;0.12937206619873692
256361;0.2085753009271444
256362;0.460222157358034
256363;0.1877999590755575
256364;0.2571226918026606
256365;0.17804718742761308
256366;0.06683880915803041
256367;0.2849929042854614
256368;0.09802267082757149
256369;0.17878848904384165
256370;0.08796142419557633
256371;0.4834274537044281
256372;0.24628366947095165
256373;0.4195971493157877
256374;0.04284960479092822
256375;0.024860918813020248
256376;0.23626159583026415
256377;0.269860618894317
256378;0.2161956940850554
256379;0.11937943852898299
256380;0.06417108923337075
256381;0.15127545424050756
256382;0.1664084252952414
256383;0.19776595248257395
256384;0.15044111094347065
256385;0.05822553692134411
256386;0.047615438330396234
256387;0.24081845337823884
256388;0.22201578866473665
256389;0.1926978637712357
256390;0.13421448590426777
256391;0.23386382641523795
256392;0.1166671160693867
256393;0.16762054234936186
256394;0.1579001343855367
256395;0.11271159343868299
256396;0.02404965857683319
256397;0.2795198281966366
256398;0.25910145991983996
256399;0.027967799619051718
256400;0.13151236656313245
256401;0.1941240051743674
256402;0.18628872216190018
256403;0.1525678435220647
256404;0.38024645140110075
256405;0.1088110630641981
256406;0.11284003916008835
256407;0.13953177234564174
256408;0.14967216524789506
256409;0.34166424613031543
256410;0.5108203457919169
256411;0.2934740991043985
256412;0.483112182560142
256413;0.4779965950135926
256414;0.20293865722817073
256415;0.17920776827931134
256416;0.22581074127787468
256417;0.12598770928787648
256418;0.33717996140886863
256419;0.22673088126599722
256420;0.09550959332768509
256421;0.1660494374214392
256422;0.41486043568687786
256423;0.5121852519096491
256424;0.330196440052555
256425;0.12347013096386604
256426;0.0976502029474704
256427;0.2880811488669421
256428;0.499712166413275
256429;0.21191198035263142
256430;0.13777766125050445
256431;0.42402226721086894
256432;0.289719706167975
256433;0.09841893282589272
256434;0.25123959380140265
256435;0.22419787864427002
256436;0.28633009096712814
256437;0.19224806348329987
256438;0.5430976834720471
256439;0.5778456741158304
256440;0.4949078042477272
256441;0.14269028052212976
256442;0.3562153356470503
256443;0.3718649564391887
256444;0.1891667020690606
256445;0.09761569158679279
256446;0.4621682147613153
256447;0.15937830928881028
256448;0.1914888186840139
256449;0.23400011697843756
256450;0.07768572135915473
256451;0.2651795574556389
256452;0.16840580227317514
256453;0.39435056048079287
256454;0.43329758537845553
256455;0.4532015573737092
256456;0.23530367964562138
256457;0.41110584520905835
256458;0.48638621340698296
256459;0.1732178006730168
256460;0.05294881554074186
256461;0.3111303329022565
256462;0.1036159989776309
256463;0.19116638353666882
256464;0.11977799286253936
256465;0.5141983927771756
256466;0.23331628201389026
256467;0.24099835449450882
256468;0.16941009114017092
256469;0.07769587374868081
256470;0.26443991535372474
256471;0.3722115498918783
256472;0.13275978940028235
256473;0.5119806821978321
256474;0.2517898809862225
256475;0.2812898713877721
256476;0.27121854053000677
256477;0.16897157495799178
256478;0.38294667213873124
256479;0.18933625747543764
256480;0.365318810523367
256481;0.4522234286144862
256482;0.08429054614613628
256483;0.388521119335327
256484;0.14652883340043246
256485;0.2446308300062613
256486;0.5975431042872414
256487;0.10482143120777733
256488;0.18774293923570057
256489;0.11936204218240852
256490;0.5064129754031752
256491;0.17269874359820242
256492;0.34205387840349666
256493;0.1932393234175863
256494;0.10883604132413822
256495;0.3877825108589056
256496;0.21960587393892492
256497;0.25679607287488976
256498;0.11155862725724279
256499;0.046792768554293575
256500;0.3376213727030482
256501;0.05946216218651184
256502;0.13390266912139864
256503;0.17266267227650897
256504;0.40213157449385106
256505;0.4001727919472352
256506;0.2138141069146245
256507;0.2607710252835006
256508;0.5417578598569827
256509;0.20208357885557332
256510;0.3680570489600006
256511;0.08793214719985687
256512;0.43929191084969166
256513;0.0905890512382207
256514;0.15142149350663803
256515;0.04344439748136703
256516;0.12737198207444167
256517;0.3020793298807246
256518;0.05809481496122191
256519;0.5010166931466477
256520;0.26212445191853095
256521;0.24334281118900433
256522;0.1187633391455478
256523;0.37360165544803814
256524;0.6307118388264176
256525;0.20700298318103805
256526;0.3581534710896086
256527;0.12901403943085504
256528;0.0733984893930604
256529;0.5584201794253099
256530;0.30442535298315637
256531;0.3450160745267997
256532;0.23231558925963366
256533;0.1656831843578877
256534;0.45386229778930504
256535;0.3536053980103362
256536;0.5086011398178518
256537;0.17321200530933445
256538;0.516662682402692
256539;0.44957245567462306
256540;0.2585066526243223
256541;0.26898321909096684
256542;0.5666350687357211
256543;0.4904121358209368
256544;0.21233886445611178
256545;0.15144122354297926
256546;0.291725479055834
256547;0.2327730615490371
256548;0.4784167259826871
256549;0.06083125197331954
256550;0.2516536040806571
256551;0.08435912779334163
256552;0.04258697438662639
256553;0.09646399272669091
256554;0.16969813238852144
256555;0.15063540221108748
256556;0.15042531232983253
256557;0.48157193710033863
256558;0.1971228798476003
256559;0.33436479074517517
256560;0.2572376015579818
256561;0.13524705518620203
256562;0.20587291041231268
256563;0.49888593593524305
256564;0.28561117960622945
256565;0.43291225016423635
256566;0.07051288652739028
256567;0.3943114313794445
256568;0.13193383651152707
256569;0.0592833308543655
256570;0.2788717838029582
256571;0.1634617584253291
256572;0.10533722846478079
256573;0.1729019398129805
256574;0.38872063321109973
256575;0.1220170852991983
256576;0.28966759001357123
256577;0.2089847172377478
256578;0.31720722004409807
256579;0.14476426335823742
256580;0.44451891612317285
256581;0.30187226357911573
256582;0.18091172078928341
256583;0.12279758299205637
256584;0.32619226445212535
256585;0.33843619605438086
256586;0.19279228222840225
256587;0.2575496655857523
256588;0.07524751294401273
256589;0.13695679429759622
256590;0.19892885553105338
256591;0.31535494927012386
256592;0.2288878000717692
256593;0.319187918291178
256594;0.19099318608942636
256595;0.22241708353278
256596;0.08844359933403582
256597;0.5222240419572701
256598;0.17762763439826973
256599;0.4247858336077323
256600;0.06787470075848487
256601;0.16207274049672968
256602;0.14724686976078205
256603;0.3263787889940915
256604;0.26458004094675275
256605;0.2024775622841561
256606;0.12495733394825656
256607;0.2821417654721269
256608;0.2849478282859221
256609;0.3531980847799483
256610;0.09162346848997094
256611;0.16529146569646977
256612;0.12662583528881718
256613;0.42367823922495323
256614;0.41523894237481984
256615;0.16570523264262932
256616;0.05664371311624725
256617;0.2930818477799672
256618;0.3829334481700909
256619;0.07529102597288992
256620;0.30248751937938734
256621;0.31361369362179703
256622;0.04687870187258378
256623;0.031462744847508786
256624;0.03399669558577753
256625;0.036619596636656745
256626;0.15836034159275159
256627;0.1050372989391446
256628;0.41222128285528564
256629;0.37466535817023194
256630;0.026301841459251137
256631;0.354589401037369
256632;0.1426277269595767
256633;0.29395725460081656
256634;0.3129939832184681
256635;0.334269809340881
256636;0.3307486111807261
256637;0.3355003664026744
256638;0.4183524663571793
256639;0.33521863853113826
256640;0.4073531472612027
256641;0.08214457852819343
256642;0.43274347247992917
256643;0.4178843556419654
256644;0.48921109453036216
256645;0.43186654445570755
256646;0.22054959693025175
256647;0.16108959743739326
256648;0.2696792792712463
256649;0.09337152266351899
256650;0.34586216926993424
256651;0.11882938229687715
256652;0.2688215248706522
256653;0.20149802958395638
256654;0.354483365978628
256655;0.20524339068238223
256656;0.15395155374383612
256657;0.18126046878278423
256658;0.19867036048814068
256659;0.3502575545464131
256660;0.4133680033796872
256661;0.45642221716614945
256662;0.25961166710775757
256663;0.34657383272099995
